0.276,-1.608,0.406,-0.595,-0.690,-0.275,-0.592,-1.488,-1.109,-0.402,0.823,1
1.138,-0.546,0.868,-0.098,2.689,-1.040,-1.048,1.406,-0.785,-0.166,-0.866,1
-0.356,0.068,-0.056,-0.453,0.033,0.681,3.057,-0.205,-0.331,-0.402,-0.679,0
0.506,-0.044,3.744,0.611,11.106,1.542,0.685,1.512,-3.700,7.919,-0.960,0
2.632,-0.155,1.433,0.185,-0.329,-0.849,-0.683,1.788,-1.433,0.129,0.448,1
-0.241,-0.044,-0.056,-0.453,-0.180,2.498,2.844,-0.184,-0.526,-0.697,-0.866,0
-0.931,1.297,-1.289,-0.524,-0.201,-0.944,-1.048,-0.396,1.548,-0.166,-0.444,0
-0.471,-0.602,0.200,-0.666,-0.159,-0.084,-0.136,0.558,-0.007,-0.107,-1.336,0
-1.275,1.046,-0.878,0.043,-0.733,-0.275,-0.592,-1.657,1.677,-0.933,1.386,0
-0.471,-0.044,0.663,-0.240,-0.584,-0.371,-0.805,-1.064,-0.331,-0.107,1.293,1
0.333,-2.278,0.919,-0.524,-0.265,-0.562,-0.774,-0.650,0.641,0.601,1.386,1
-0.069,-1.217,0.663,-0.240,-0.626,-0.944,-1.109,-0.735,-0.007,0.129,0.729,1
1.942,-1.384,1.022,-0.595,-0.711,0.108,-0.440,0.060,-1.044,0.070,0.166,1
-0.758,0.683,-1.289,-0.311,-0.456,-0.753,-0.653,0.240,1.029,0.070,-0.866,1
0.621,0.487,0.046,0.469,-0.010,0.203,0.776,1.777,-0.007,-0.756,-0.679,0
-1.045,0.571,0.303,-0.524,-0.605,0.012,-0.562,-0.761,0.317,-0.107,-0.303,1
0.333,1.940,-0.724,0.646,0.011,-1.136,-0.987,1.406,0.835,-0.815,1.011,0
-0.241,-1.943,0.663,-0.240,-0.818,2.116,0.624,-0.396,0.122,1.604,0.823,0
-0.701,0.347,-1.340,-0.169,-0.159,1.064,-0.105,-0.661,0.706,-0.461,0.260,1
-0.701,-0.379,-0.673,0.185,-0.244,-0.084,-0.288,-0.269,0.317,-0.992,0.260,0
-1.275,0.627,-1.289,-0.098,-0.392,0.968,-0.014,-1.678,1.029,-1.228,0.542,0
-0.816,-0.658,0.303,-0.240,-0.137,0.586,-0.318,-0.979,0.641,0.542,0.635,1
-0.758,-0.938,-0.313,-0.098,-0.031,0.777,0.685,-0.629,0.576,-0.756,-0.303,1
-1.563,-0.155,-0.929,-0.169,-0.818,0.108,1.597,-1.615,2.066,-0.166,2.419,0
-0.816,0.291,-0.364,-0.560,-0.626,-0.753,-0.744,-1.869,0.446,-0.992,1.199,0
1.482,-0.770,1.022,-0.524,0.649,-0.944,-0.987,0.770,-0.072,0.542,-0.585,1
0.448,-1.552,0.354,-0.382,-0.350,2.785,0.624,0.500,0.835,1.191,-0.209,1
1.712,-0.882,0.714,-0.169,0.011,-0.944,-0.926,1.088,-1.433,0.837,-1.054,0
-0.586,-0.993,-0.159,-0.382,-0.435,1.160,0.047,-0.523,0.770,-0.697,-0.397,0
0.851,-0.155,0.354,-0.169,0.139,-0.562,-0.045,1.003,-0.461,-0.343,-0.679,1
-0.758,-0.100,-0.929,-0.311,-0.541,-1.136,-1.139,-0.481,0.252,-0.697,0.072,0
-0.701,-1.049,0.046,-0.382,-0.116,1.446,0.655,0.102,0.900,-1.051,-0.960,0
-1.103,0.180,-0.621,-0.524,-0.201,0.108,0.564,-2.018,0.122,-0.343,0.072,1
-0.586,-0.826,-0.313,-0.382,-0.159,-0.849,-0.349,-0.343,0.122,-1.110,-0.866,0
0.161,1.102,-0.159,2.881,0.628,1.446,2.662,2.466,0.058,2.430,-1.054,0
0.736,-1.161,1.022,-0.808,-0.669,-0.657,-0.683,0.108,-0.590,0.955,-0.115,1
2.459,-1.217,2.306,-0.240,-0.329,-0.944,-0.531,1.035,-2.793,0.955,-0.585,1
-0.701,-0.938,0.149,-0.666,-0.159,1.829,0.716,0.097,0.835,-0.933,-0.960,0
2.976,0.012,2.665,1.604,0.691,0.681,0.928,2.678,-0.850,0.660,2.419,0
-0.931,0.794,-1.289,-0.453,-0.563,0.968,-0.136,-0.984,0.511,0.955,0.448,1
-0.931,0.068,-0.724,-0.382,-0.244,-0.084,-0.318,0.293,1.937,-0.107,-0.585,0
-0.758,0.236,-1.391,-0.382,2.179,-0.371,-0.045,0.007,-0.007,-0.343,-0.960,1
-0.643,-1.049,-0.159,-0.382,-0.350,1.351,0.168,-0.523,0.835,-0.461,-0.303,0
-0.471,0.403,-1.237,-0.524,0.160,0.873,1.597,-0.926,0.252,-0.697,-0.303,0
-0.643,0.571,-1.237,-0.240,-0.159,0.108,1.263,0.373,1.418,-0.461,-0.585,1
0.046,-0.044,-0.262,0.114,-0.074,-1.136,-0.866,0.039,-0.331,-0.520,-0.491,1
1.827,0.347,1.638,0.043,-0.010,-0.275,0.077,1.088,-0.850,-0.048,0.542,1
-1.333,0.068,-1.083,-0.524,-0.796,2.116,1.293,-2.325,-0.072,-0.933,0.119,1
0.908,-0.155,1.176,7.990,2.498,3.072,1.080,3.007,-0.979,0.542,-1.523,0
-0.241,-0.882,-0.210,-0.524,-0.222,0.681,0.077,-0.237,-0.202,0.070,-1.054,0
-0.299,0.012,-1.340,-0.666,-0.222,-1.231,-0.835,-0.926,-0.979,-1.169,-0.585,0
-0.126,1.409,-0.210,0.043,-0.605,-1.040,-0.957,0.134,0.382,-0.579,0.823,0
-0.413,-0.770,0.200,-0.169,-0.116,0.681,0.746,0.770,1.353,-0.048,-0.679,0
-0.528,-0.938,0.149,-0.524,-0.286,0.108,-0.683,-1.355,-0.461,0.247,0.917,1
0.908,0.068,0.919,-0.169,-0.350,0.012,-0.197,1.247,0.511,-0.225,-0.960,0
-0.586,-1.245,0.611,-0.950,-0.605,-0.849,-1.079,-1.821,-0.137,-0.815,1.011,1
0.276,-0.379,0.919,0.043,-0.477,-0.849,-0.866,-1.085,0.058,0.778,3.358,1
2.517,0.403,1.125,0.185,-0.265,-1.040,-0.835,1.406,-1.109,-0.520,0.917,0
0.391,0.906,-1.391,-0.098,0.011,0.299,-0.257,1.194,0.252,-0.343,-1.054,0
-0.241,-1.831,0.406,-0.595,-0.711,-0.849,-0.957,-1.148,0.058,0.837,1.386,1
-0.011,0.683,-0.878,0.256,0.033,0.108,-0.197,0.680,-0.137,-0.638,-0.866,0
-0.701,-1.049,0.046,-0.382,-0.116,1.446,0.655,0.102,0.900,-1.051,-0.960,0
0.276,-0.435,0.817,-0.808,-0.244,-0.371,-0.774,-0.655,-0.655,0.542,-0.209,1
0.965,-0.211,-0.364,6.003,-0.350,-0.275,0.107,2.519,-0.979,0.188,-1.148,1
0.448,-0.714,1.176,-0.524,-0.350,-0.849,-0.926,-1.127,-0.655,0.188,1.950,1
0.046,0.180,-0.981,-0.311,0.373,0.012,-0.075,-0.502,-1.173,-0.815,0.542,0
-0.471,-0.714,-0.775,0.327,0.096,1.255,0.199,-0.025,0.382,0.247,-0.115,1
1.080,0.794,0.611,-0.453,-0.711,-0.944,-0.896,0.452,-0.914,-1.110,-0.397,0
1.482,-0.770,1.022,-0.524,0.649,-0.944,-0.987,0.770,-0.072,0.542,-0.585,1
-0.241,-1.608,0.663,-0.666,-0.669,-0.466,-0.653,-0.025,0.058,1.250,-1.617,1
-0.413,-0.211,0.303,-0.453,-0.286,1.064,1.172,0.166,0.641,-0.461,-1.336,0
0.965,-0.602,1.176,0.611,0.415,-0.849,-0.774,0.611,-0.331,1.604,1.293,1
-0.643,-0.882,0.252,-0.382,-0.541,-0.084,-0.562,-1.085,-0.526,0.424,0.823,1
-0.299,1.632,0.098,1.250,-0.095,0.490,0.533,-0.173,-0.979,-0.756,-0.960,0
1.138,0.012,1.073,-0.028,-0.520,-0.944,-0.653,1.618,-1.238,-0.402,-1.054,1
-0.126,0.738,-0.262,-0.240,-0.392,-0.657,-0.714,0.028,-0.072,3.198,-0.115,0
0.219,0.543,-0.570,-0.382,0.288,-0.275,0.077,-0.290,-1.109,-0.520,0.542,0
-0.184,-0.826,-1.083,-0.524,-0.201,-0.371,0.077,-0.263,0.382,-0.815,-0.491,1
-0.356,0.180,-0.981,-0.028,0.564,-0.179,-0.014,0.187,-0.461,0.011,-0.773,1
0.448,-1.273,0.714,-0.382,-0.414,-0.562,-0.683,-0.804,-0.266,1.132,1.199,1
-0.701,1.744,-1.289,1.320,0.181,-1.040,-1.018,0.134,0.641,-0.520,0.542,0
-0.758,0.906,-0.981,-0.524,0.203,0.586,1.293,-0.449,0.187,-0.697,-1.148,1
-0.701,-2.055,0.868,-0.028,-0.414,0.108,-0.470,-1.837,0.252,-0.697,1.856,1
-0.758,2.498,-1.186,-0.382,-0.010,-0.371,0.624,-0.581,0.252,-0.343,-0.960,0
0.046,0.683,1.690,-0.311,0.521,-0.371,1.324,0.293,-0.720,-0.815,-1.148,0
-0.356,0.515,-1.186,0.895,-0.074,0.873,-0.045,0.558,0.187,-0.756,-0.866,0
0.965,0.347,0.200,-0.240,0.054,0.968,0.472,1.406,-0.850,-0.166,-0.209,1
0.736,1.353,-0.775,0.256,-0.116,1.351,0.837,1.009,-0.072,-0.107,-0.022,1
0.046,0.766,1.741,-0.382,0.521,-0.275,1.476,0.134,-0.979,-0.697,-1.242,0
-0.241,1.074,-1.340,-0.453,-0.244,-0.849,-0.440,-0.035,0.511,-0.697,-0.773,0
0.621,-0.155,0.354,0.753,-0.116,-1.040,-0.987,1.035,-0.137,-0.815,0.260,1
-0.356,0.906,1.125,-0.524,0.585,0.394,1.993,0.028,-0.655,0.306,-1.054,0
-0.528,1.437,-0.416,1.888,0.139,0.299,1.567,0.203,-0.979,-0.815,-0.773,1
-0.069,2.163,-0.005,-0.311,0.011,-0.849,-0.714,-0.290,-0.331,-1.110,-0.397,0
-1.563,0.068,-1.186,-0.595,-0.818,-1.040,-1.018,-1.350,2.649,-0.461,0.917,0
-0.471,-0.044,0.765,-0.169,-0.010,-0.753,-0.257,0.240,1.742,-0.284,0.072,1
0.333,-0.546,0.919,-0.453,-0.754,-0.944,-0.926,-1.032,0.252,0.247,1.950,1
-1.218,0.627,-0.929,-0.028,-0.137,-0.084,-0.622,-0.724,1.677,-0.166,1.480,0
1.195,-0.491,0.765,-0.737,1.223,1.733,0.047,0.834,0.446,1.191,-0.491,0
2.574,-1.273,2.408,0.043,0.160,-0.657,-0.562,1.406,-0.720,0.660,0.354,1
-1.850,-0.323,-1.289,-0.879,-1.136,0.203,-0.075,-2.463,3.816,-0.225,2.231,1
-0.643,0.599,-1.032,0.043,-0.222,0.012,1.202,0.389,1.289,-0.697,-0.679,0
1.080,0.068,0.508,9.125,2.689,3.742,1.476,3.680,-0.850,0.660,-1.336,1
-0.586,0.906,0.252,-0.240,-0.392,1.829,1.749,-0.226,0.122,-0.874,-0.866,0
0.046,-0.938,0.252,-0.240,-0.137,1.542,0.989,-0.184,-0.072,0.365,0.542,1
-0.069,-1.161,0.765,-0.169,0.224,-1.231,-1.139,-0.894,-0.266,-0.638,1.762,1
-1.563,0.738,-1.391,-0.240,-0.010,-1.231,-1.079,-1.572,2.584,-0.166,2.231,1
3.838,-1.775,0.868,-0.240,-0.265,-0.562,-0.683,1.751,-1.562,1.073,-1.148,1
-0.816,0.571,-1.289,-0.453,-0.201,0.203,-0.501,0.198,0.576,0.542,-0.585,0
2.057,0.236,1.176,0.043,-0.116,-0.944,-0.440,2.042,-1.238,0.719,0.260,1
-0.586,-0.267,0.252,-0.311,-0.541,1.446,0.229,0.283,-0.072,-0.048,-0.397,1
0.219,0.068,-0.056,-0.028,0.203,-0.849,-0.470,0.452,-0.266,-0.343,-1.054,1
-0.299,1.157,-0.981,-0.098,0.096,-0.562,-0.166,0.346,-0.461,0.306,-0.585,1
-0.701,0.347,-1.289,-0.169,-0.116,0.777,1.445,0.367,1.548,-0.756,-0.679,1
-0.069,1.129,-0.313,-0.595,-0.286,-1.040,-1.018,0.028,-0.720,-0.815,-0.866,0
1.138,-0.658,0.765,-0.098,2.668,-0.944,-0.987,1.406,-0.785,-0.225,-0.866,1
-0.413,2.079,-1.083,-0.028,-0.180,-1.040,-1.109,-0.025,0.511,-0.579,-0.585,0
-0.011,-1.384,1.073,-0.311,0.118,-0.944,-1.048,-1.413,-0.331,-0.225,1.856,1
-1.448,0.850,-1.289,-0.524,-0.010,0.490,1.445,-1.244,1.483,-0.815,-0.397,0
2.057,-0.714,1.946,-0.276,-0.414,-0.849,-0.592,1.088,-1.627,0.129,0.823,1
-0.413,-0.602,-0.108,0.966,0.351,1.160,1.324,0.579,-1.044,-0.520,-1.242,0
-0.758,0.403,0.149,1.391,-0.414,0.394,1.932,1.268,-0.072,3.021,-0.209,0
-0.701,0.403,-1.340,-0.169,-0.180,0.777,-0.288,-0.852,0.576,-0.284,0.448,1
-0.873,0.794,-1.391,-0.453,-0.159,0.586,-0.227,0.140,0.576,0.483,-0.679,0
0.965,-0.379,0.868,0.256,-0.477,-1.136,-1.170,-0.004,0.122,-0.225,1.668,1
-0.701,-0.993,0.098,-0.028,0.181,0.394,0.199,-0.290,0.706,-0.048,0.542,1
-0.873,-0.267,-0.981,-0.524,-0.286,2.307,0.533,-0.772,-1.238,-0.992,-0.773,0
1.023,-0.826,1.176,-0.098,0.351,-0.944,-1.018,-0.168,-0.590,-0.048,1.105,1
-0.413,1.185,-1.391,-0.453,0.266,-0.944,-1.048,-0.814,0.317,-0.402,0.542,0
1.827,-0.435,1.176,0.327,-0.201,0.299,0.016,1.883,-0.331,2.667,0.542,1
-0.701,0.906,-1.186,-0.311,-0.414,0.299,-0.592,0.198,0.835,0.070,-0.585,0
-0.471,1.018,-1.391,-0.666,0.096,0.586,-0.470,-0.210,0.446,-0.461,-0.397,1
-0.184,1.213,1.484,-0.382,0.649,1.351,2.662,0.028,-0.461,0.011,-0.960,0
0.391,1.437,-0.159,-0.595,-0.201,-0.562,-0.774,0.092,-0.137,0.070,-0.397,0
-1.563,0.068,-1.186,-0.595,-0.818,-1.040,-1.018,-1.350,2.649,-0.461,0.917,0
-0.299,0.627,-0.878,2.456,0.585,-1.040,-1.079,0.876,0.382,0.188,-0.303,1
-0.069,0.962,-0.210,-0.382,0.245,-0.179,1.050,0.293,-0.785,0.247,-0.960,0
-0.701,-0.770,-0.775,-0.311,-0.477,-0.179,-0.683,-2.240,-0.072,-0.756,2.701,1
0.104,-0.379,1.638,-0.808,6.940,0.012,-0.045,0.145,-1.821,4.024,-1.148,0
-0.816,1.744,-0.313,1.108,-0.286,0.012,0.564,0.887,1.418,0.365,-1.101,1
-0.586,-0.435,0.457,2.385,-0.286,-0.371,1.233,0.558,0.122,1.014,0.072,0
-1.160,0.850,-1.340,0.824,0.330,1.542,0.229,-0.470,1.289,0.011,0.823,1
-0.069,1.409,-1.391,-0.240,0.033,-0.275,-0.622,0.558,0.382,-1.169,-0.773,0
-0.241,1.325,-1.391,-0.382,-0.074,-0.657,-0.744,-0.295,0.122,0.129,0.448,1
0.965,-1.496,1.381,-0.453,-0.095,2.498,0.837,-1.185,-2.145,-0.166,1.293,1
0.161,1.688,-1.391,0.185,0.160,0.108,-0.105,0.781,0.122,-0.343,-0.022,1
-0.528,-0.155,1.022,-0.382,-0.031,0.490,0.807,0.134,0.317,-0.520,-1.242,0
-0.701,-0.044,-1.237,0.043,-0.244,0.490,1.385,0.373,1.224,-0.343,-0.585,0
-0.873,1.353,-1.391,-0.524,-0.456,1.733,0.168,0.452,2.001,0.129,-0.491,0
-0.299,0.180,-0.416,-0.382,-0.137,0.108,1.871,-0.290,0.058,-0.697,-0.866,0
-0.643,0.403,-1.186,-0.028,-0.244,0.203,1.263,0.373,1.418,-0.638,-0.866,0
2.057,0.291,1.998,-0.028,-0.329,-0.944,-0.288,1.300,-1.692,-0.579,-0.397,0
-0.184,-0.155,0.611,0.043,-0.116,-0.371,-0.014,0.929,0.770,-0.225,0.260,1
-0.643,-0.211,-0.159,-0.240,-0.371,-1.040,-0.318,-0.396,0.122,-1.051,-0.960,0
0.104,-0.323,-0.005,-0.453,-0.626,0.203,-0.257,-0.830,-0.979,1.132,0.635,1
-0.413,-0.211,-0.056,-0.666,3.157,-0.562,1.263,0.028,-1.303,0.837,-1.054,0
-0.184,-1.105,1.330,-0.028,0.075,0.203,1.020,0.452,0.382,0.837,-0.773,1
2.919,-1.440,1.792,0.043,-0.116,-0.944,-0.774,1.830,-0.979,0.070,-0.679,1
0.563,1.381,-0.005,0.185,-0.201,0.777,0.290,0.876,-0.007,0.070,0.166,1
0.506,0.012,-0.159,0.043,-0.201,1.160,2.814,0.601,-0.655,-0.520,-0.866,0
-0.873,-0.323,-0.981,-0.240,-0.499,0.203,-0.257,-0.645,-0.072,-0.048,-0.773,1
1.138,0.012,1.073,-0.028,-0.520,-0.944,-0.653,1.618,-1.238,-0.402,-1.054,1
-0.528,0.794,-0.775,-0.666,2.094,-1.040,-0.774,-0.396,0.511,-0.697,-0.866,0
-0.988,-0.155,-1.391,-0.524,-0.541,0.490,-0.562,-1.710,0.835,-0.638,1.762,1
0.621,-0.742,0.971,1.462,0.139,-1.231,-1.109,-0.189,-0.266,-0.107,1.668,1
-0.471,-0.100,-1.289,-0.595,-0.074,-0.275,-0.470,-0.724,0.317,-0.697,0.072,1
-0.528,-0.938,0.098,0.043,-0.010,0.968,0.776,-0.157,0.511,0.129,0.542,0
-0.816,0.068,-1.186,0.327,-0.222,-0.849,-0.592,1.035,2.455,1.486,-0.960,1
-0.241,-1.217,0.252,-0.453,-0.456,-0.179,-0.318,-1.647,0.641,-0.579,2.044,1
1.425,-1.496,0.919,0.540,-0.584,0.394,0.077,0.240,-1.173,-0.697,-0.773,0
-0.586,1.185,-0.981,-0.595,0.139,-0.562,-0.045,-0.523,-0.461,-0.933,-0.585,0
-1.390,0.459,-0.981,-0.311,-0.350,0.012,-0.683,-1.583,1.613,0.660,0.635,1
1.482,0.012,1.125,1.462,0.649,-0.562,-0.896,1.830,-1.562,-0.579,1.199,1
-0.586,-0.211,-0.878,0.043,-0.414,-1.136,-0.987,-0.597,-0.072,-1.110,0.072,0
2.804,-0.826,1.433,0.114,-0.137,-1.040,-0.926,2.042,-2.145,-0.697,-0.960,0
-0.873,0.571,-1.032,-0.311,0.033,-0.466,-0.075,-0.767,1.029,-0.638,-0.022,1
-0.988,0.962,-0.981,0.043,0.394,-0.179,-0.592,-0.051,0.835,-0.461,-0.209,0
2.287,-0.155,1.125,-0.240,0.033,-1.040,-0.987,1.830,-0.785,-1.287,-0.773,0
2.114,-0.770,1.998,0.327,0.118,-0.371,-0.501,1.512,-0.850,-0.166,0.354,1
-0.816,-0.491,-1.391,-0.808,-0.371,1.542,-0.257,-1.254,0.058,-0.461,0.917,1
-0.413,-0.546,0.098,-0.311,-0.265,0.299,0.594,0.230,0.576,-0.107,-0.866,0
1.138,-1.161,0.919,2.739,-0.307,-1.040,-1.018,0.452,-0.526,0.955,2.044,1
0.563,0.710,-0.056,-0.382,0.181,-1.040,-0.349,0.336,-0.396,-1.405,-0.773,0
-1.103,-1.217,-0.929,-0.808,-0.456,-0.084,-0.562,-1.143,0.706,0.247,-0.397,1
0.333,-2.278,0.919,-0.524,-0.265,-0.562,-0.774,-0.650,0.641,0.601,1.386,1
-0.241,-0.100,-0.108,0.256,-0.222,0.490,-0.045,0.346,1.159,1.781,1.574,1
1.138,0.347,0.765,0.185,0.054,1.829,0.807,1.194,-0.202,0.247,-0.866,1
-0.011,-1.496,0.508,-0.808,-0.244,-0.753,-0.714,0.346,-0.331,0.247,-0.773,1
1.885,-0.658,1.381,-0.737,0.160,0.586,-0.166,0.320,-1.886,0.601,-0.491,1
-0.988,0.738,-1.391,0.327,0.585,0.490,-0.470,-0.242,0.900,-0.166,-0.115,0
2.517,0.403,1.125,0.185,-0.265,-1.040,-0.835,1.406,-1.109,-0.520,0.917,0
1.885,-1.664,1.536,-0.524,-0.286,-1.231,-1.170,0.717,-1.109,0.247,-0.491,1
2.402,0.180,1.125,-0.098,-0.499,-1.040,-0.592,1.671,-1.497,1.250,0.448,0
-0.816,-0.100,-0.210,-0.382,-0.329,-0.275,-0.744,-1.254,0.576,1.073,0.729,1
1.425,-0.714,0.714,-0.240,-0.074,-0.849,-0.896,0.876,-1.497,0.070,-1.054,1
-0.471,-0.044,-0.570,-0.453,-0.052,-0.371,-0.349,0.028,0.446,-0.225,-0.866,1
1.655,-1.384,1.484,-0.453,-0.265,0.108,0.412,0.664,-0.979,-0.461,-0.585,1
0.621,-1.440,1.330,-0.098,-0.286,-0.944,-0.866,-0.290,-0.720,2.785,1.480,1
-0.299,1.967,-1.391,0.043,0.224,0.873,0.624,0.028,-0.720,0.129,-0.585,0
-0.873,1.437,-1.391,-0.098,0.351,-0.179,-0.501,-0.078,1.353,-0.638,0.260,1
-1.333,-0.155,-1.391,-0.808,-0.648,-0.084,-0.622,-1.201,0.317,-1.228,-0.866,0
-0.413,1.409,-1.391,-0.595,-0.244,1.638,-0.045,-0.332,-0.007,-0.225,0.260,1
3.091,-0.630,2.100,0.256,-0.052,0.108,-0.105,2.466,-1.627,0.837,-0.397,1
1.310,-0.155,0.919,0.043,0.670,1.733,0.655,0.177,-0.526,0.365,0.448,1
-0.069,0.599,-0.878,-0.311,-0.307,0.873,0.412,-0.194,-0.137,0.542,0.448,1
1.080,0.068,0.508,9.125,2.689,3.742,1.476,3.680,-0.850,0.660,-1.336,1
-0.643,-0.938,0.971,-0.311,-0.286,0.777,-0.075,-0.746,0.576,1.132,0.542,1
-0.931,-1.161,0.868,-0.098,-0.563,0.777,-0.379,-1.011,-0.137,0.837,1.105,1
-0.758,0.180,-0.519,-0.595,-0.477,-0.084,-0.683,-0.852,0.835,0.129,0.119,1
-0.356,2.163,-0.775,-0.240,1.180,-0.849,-0.714,-0.184,0.252,-0.048,-0.209,1
-1.218,0.236,-0.878,-0.311,-0.839,-1.136,-1.079,-1.201,0.835,0.601,0.354,1
-0.413,-0.658,-0.673,0.327,-0.010,0.490,-0.105,-0.184,0.058,-0.520,0.072,1
-0.816,1.185,-1.237,-0.169,-0.711,-0.849,-0.926,-0.883,0.900,-0.166,1.011,1
0.219,-1.329,1.279,-0.666,0.543,-0.371,-0.288,0.081,-0.396,-0.461,-0.866,0
-0.758,0.180,-0.724,-0.666,-0.222,0.873,-0.136,-0.242,0.187,-0.402,-1.148,0
0.333,0.347,0.611,-0.169,0.160,-1.040,-0.744,0.982,0.382,-0.461,-0.115,0
0.219,0.571,0.046,0.114,0.181,0.108,0.685,0.314,-0.331,-0.166,-0.209,1
-0.069,-1.608,0.354,1.817,-0.541,-0.753,-0.744,0.346,-0.590,1.663,0.448,1
-0.126,0.180,0.046,-0.595,5.962,0.012,0.290,0.028,-1.303,3.670,-1.054,0
-0.011,0.403,-0.108,-0.240,0.649,-0.657,-0.257,-0.311,-1.044,-0.756,-0.585,0
-0.471,0.291,-0.673,-0.240,-0.222,1.064,0.412,-0.237,-0.202,-0.402,-0.585,0
-1.160,-0.100,-0.724,-0.169,-0.244,1.255,-0.197,-0.534,0.706,0.542,0.542,1
-0.643,0.515,-1.083,0.114,-0.222,-0.084,1.172,0.378,1.289,-0.697,-0.866,0
1.655,-0.714,1.176,-0.382,0.245,0.299,0.107,0.574,-1.368,-0.461,-0.022,0
-0.528,1.437,-0.416,1.888,0.139,0.299,1.567,0.203,-0.979,-0.815,-0.804,1
-0.643,1.716,-1.391,-0.382,1.669,-1.136,-1.079,-0.353,0.511,-0.815,-0.397,0
-0.528,0.403,-0.056,-0.311,-0.095,0.108,1.354,-0.311,-0.137,-0.579,-0.585,1
-0.011,0.180,-0.262,-0.098,-0.116,-0.562,1.202,0.823,0.382,-0.225,-0.866,0
-0.241,-1.105,-0.210,-0.595,-0.222,0.203,-0.045,-0.263,-0.137,-0.048,-1.054,0
-0.873,0.906,-1.391,2.172,0.776,0.490,0.351,1.565,0.965,0.365,-0.209,0
-0.011,-0.602,0.560,-0.028,0.139,0.777,0.412,0.611,-0.007,0.247,0.354,1
0.104,-1.384,0.406,-0.595,-0.563,-0.944,-0.957,-0.799,-0.072,0.483,1.293,1
-0.299,1.912,-0.056,0.895,0.415,1.446,0.624,-0.035,-0.331,-1.169,-1.148,0
1.655,0.738,-0.159,-0.028,-0.052,0.012,0.199,1.353,-1.627,0.365,0.542,1
-0.586,-0.714,0.149,-0.595,-0.159,1.638,0.989,0.081,0.641,-0.048,-0.866,1
-0.011,-0.546,0.149,0.611,-0.180,-0.849,-0.379,0.601,0.317,-0.284,0.072,0
0.276,2.386,-1.135,-0.524,-0.265,-1.040,-0.835,-0.311,-0.072,-1.287,-0.773,0
0.046,1.046,-0.364,-0.098,-0.244,-0.562,-0.257,0.320,-0.007,-0.107,-0.960,0
1.712,-0.882,1.176,-0.524,0.054,0.394,0.016,0.314,-1.044,-0.520,0.072,0
-0.299,-0.155,0.149,-0.453,-0.265,-0.753,-0.744,-0.449,-0.007,-0.579,-0.022,1
-0.873,0.627,-1.237,-0.169,-0.265,-0.179,-0.470,-0.687,0.317,-0.461,-0.022,1
0.621,-0.546,-0.159,0.185,0.096,-0.179,-0.045,0.664,-0.785,0.424,-0.397,1
-0.816,3.141,-1.083,-0.311,-0.563,-0.371,-0.470,-1.032,1.289,-1.346,0.917,0
-1.218,-0.435,-0.364,-0.666,-0.392,-1.231,-0.957,-0.502,0.641,-0.579,-1.148,0
2.114,-0.826,1.484,-0.311,0.118,-0.944,-0.683,1.327,-1.109,0.306,0.448,1
-1.160,0.403,-0.878,-0.666,-0.839,-0.371,-0.622,-1.954,1.548,-0.874,1.574,0
-0.701,0.403,-1.340,-0.169,-0.180,0.777,-0.288,-0.852,0.576,-0.284,0.448,1
-0.586,-0.910,1.125,-0.028,0.011,2.211,1.810,-0.078,0.317,0.719,0.542,0
-0.643,0.291,1.381,-0.311,0.564,-1.231,-1.139,0.235,0.122,-0.520,-0.115,0
1.023,-0.546,0.663,0.043,0.096,-0.275,0.168,0.844,-0.590,-0.107,-0.397,1
0.333,-0.993,0.663,0.753,0.479,-0.371,-0.683,-0.666,-0.526,0.247,1.480,1
1.023,-1.384,0.971,-0.524,-0.796,-1.040,-1.018,0.346,-1.757,0.778,-0.209,1
0.908,0.347,-1.032,0.611,0.309,1.542,0.746,1.804,-0.007,0.306,-0.585,0
-1.390,0.459,-0.981,-0.311,-0.350,0.012,-0.683,-1.583,1.613,0.660,0.635,1
-1.333,-1.105,0.252,7.351,-0.711,-0.944,2.023,-0.544,-0.072,-0.579,1.011,0
1.253,-0.770,0.971,-0.240,-0.265,-0.179,-0.592,-0.406,-1.627,1.073,0.917,1
0.736,0.068,0.765,-0.098,-0.137,0.873,0.168,0.134,-0.720,0.306,0.917,1
-0.528,-0.993,0.303,-0.098,-0.414,-0.657,-0.622,-1.085,0.317,-0.343,1.386,1
1.253,-1.608,1.022,-0.311,-0.456,-0.944,-0.683,0.558,-1.044,1.427,0.542,1
-1.677,1.716,-0.981,-0.950,-0.881,-0.275,1.415,-2.304,1.677,1.132,2.419,1
1.253,-0.100,1.895,-0.098,0.415,-0.944,-0.957,0.293,-1.433,0.011,1.293,1
0.219,-0.602,0.919,-0.098,-0.329,1.542,0.381,-0.306,0.122,0.660,1.480,1
2.861,-1.329,2.460,0.185,-0.074,0.681,-0.105,0.982,-1.757,0.129,0.917,1
-0.299,-0.044,-0.108,-0.453,-0.137,-0.179,-0.257,0.876,0.770,-0.048,-1.336,1
-0.299,-1.049,0.508,-0.382,-0.116,0.777,0.351,-0.184,0.187,-0.402,-0.960,1
-1.103,0.627,-0.313,-0.524,-0.137,-0.179,-0.470,0.076,1.807,0.011,-0.585,0
-0.413,0.068,-0.724,-0.028,0.203,0.777,0.594,0.585,0.511,-0.284,-0.960,0
